0.278572,-1.206737,0.845240,0.048944,-0.050582,0.821061,0.566484,0.014646,-0.073249,0.009763,0.500767,-0.433048,0.154679,0.066467,0.025157,-0.153128,0.458623,-0.433984,-0.116757,-0.056563,0.017177,0.468000,-0.165353,0.046576,0.050121,1.174739,0.012795,0.157455,0.057787,-0.125611,-0.106541,-0.377796,0.992517,-0.008982,0.163881,0.020569
0.278497,-1.205849,0.844597,0.050942,-0.050514,0.820656,0.566902,0.018016,-0.075700,0.008126,0.504541,-0.436584,0.157579,0.070251,0.022291,-0.154466,0.458618,-0.415539,-0.122367,-0.057592,0.015978,0.468000,-0.166399,0.045086,0.051293,1.177755,0.012541,0.152137,0.058682,-0.123603,-0.106597,-0.384050,0.997792,-0.009440,0.159889,0.021774
0.278476,-1.205013,0.844174,0.052624,-0.050670,0.820800,0.566525,0.021341,-0.077435,0.006175,0.507022,-0.439143,0.160427,0.074146,0.020295,-0.156461,0.458503,-0.401830,-0.127977,-0.058514,0.015933,0.468000,-0.168549,0.042919,0.052198,1.179758,0.012240,0.146838,0.059409,-0.122145,-0.105738,-0.389707,1.002989,-0.009816,0.156136,0.023105
0.279181,-1.203725,0.843912,0.054486,-0.051583,0.821022,0.565945,0.026653,-0.076991,0.003747,0.508926,-0.441254,0.163194,0.080020,0.020806,-0.159274,0.458011,-0.390863,-0.133395,-0.059013,0.011827,0.468000,-0.169437,0.043197,0.053585,1.181731,0.012004,0.142027,0.060235,-0.121395,-0.103165,-0.394558,1.003609,-0.010158,0.151552,0.024373
0.280248,-1.202209,0.843730,0.056438,-0.052874,0.821279,0.565261,0.032957,-0.075457,0.001081,0.510541,-0.443141,0.165921,0.086882,0.022572,-0.162496,0.457331,-0.381268,-0.138715,-0.059300,0.005688,0.468000,-0.169696,0.044699,0.055214,1.183688,0.011802,0.137460,0.061111,-0.121000,-0.099734,-0.399007,1.001940,-0.010481,0.146552,0.025610
0.280738,-1.200849,0.843770,0.057719,-0.053933,0.820936,0.565530,0.038999,-0.074268,-0.005091,0.509891,-0.443278,0.166591,0.092163,0.024435,-0.163264,0.456219,-0.373271,-0.143874,-0.060907,0.005040,0.468000,-0.170748,0.044742,0.056402,1.185949,0.011535,0.133516,0.061705,-0.119141,-0.095378,-0.403082,1.003099,-0.010704,0.142860,0.026960
0.281215,-1.199558,0.843751,0.058819,-0.054917,0.820708,0.565652,0.044285,-0.073157,-0.010733,0.509661,-0.443039,0.167108,0.097173,0.026364,-0.164063,0.455057,-0.367808,-0.148454,-0.062582,0.004959,0.468000,-0.171948,0.044389,0.057476,1.187979,0.011254,0.129654,0.062236,-0.117385,-0.091428,-0.407153,1.004632,-0.010915,0.139382,0.028314
0.281663,-1.198407,0.843614,0.059555,-0.055750,0.820714,0.565485,0.048060,-0.072202,-0.015318,0.510272,-0.442045,0.167318,0.101641,0.028425,-0.164924,0.453794,-0.367414,-0.151876,-0.064392,0.006010,0.468000,-0.173445,0.043245,0.058320,1.189547,0.010946,0.125956,0.062638,-0.115836,-0.088287,-0.411217,1.006909,-0.011100,0.136330,0.029676
0.282028,-1.197581,0.843580,0.060167,-0.056180,0.820833,0.565205,0.051209,-0.072029,-0.019451,0.509517,-0.440564,0.167087,0.105162,0.029587,-0.165752,0.452281,-0.367718,-0.155249,-0.066364,0.007166,0.468000,-0.174691,0.041846,0.059071,1.191176,0.010634,0.122563,0.062979,-0.114483,-0.086040,-0.415271,1.009102,-0.011277,0.133449,0.031002
0.282352,-1.196917,0.843597,0.060718,-0.056408,0.821009,0.564868,0.054046,-0.072247,-0.023358,0.508079,-0.438839,0.166635,0.108210,0.030301,-0.166565,0.450642,-0.368372,-0.158598,-0.068417,0.008376,0.468000,-0.175812,0.040320,0.059775,1.192835,0.010319,0.119322,0.063288,-0.113227,-0.084239,-0.419319,1.011253,-0.011449,0.130653,0.032312
0.282798,-1.196298,0.843716,0.060718,-0.056408,0.821009,0.564868,0.056206,-0.070968,-0.026485,0.505335,-0.434133,0.162978,0.110413,0.031626,-0.167950,0.448794,-0.367730,-0.162737,-0.070820,0.010586,0.468000,-0.178148,0.038104,0.060227,1.193566,0.009983,0.116133,0.063485,-0.112923,-0.082855,-0.423054,1.013123,-0.011583,0.128023,0.033658
0.283274,-1.195660,0.843804,0.060981,-0.056785,0.821465,0.564138,0.058140,-0.069888,-0.029395,0.502830,-0.429965,0.159360,0.112398,0.032871,-0.169209,0.447054,-0.367461,-0.166745,-0.073118,0.012735,0.468000,-0.179950,0.035853,0.060647,1.194591,0.009648,0.113182,0.063656,-0.112688,-0.081533,-0.426672,1.014930,-0.011703,0.125451,0.035022
0.283808,-1.194986,0.843831,0.060981,-0.056785,0.821465,0.564138,0.059619,-0.069206,-0.031874,0.500805,-0.426870,0.155822,0.113944,0.033953,-0.170216,0.445533,-0.367936,-0.170492,-0.075206,0.014765,0.468000,-0.180685,0.033531,0.061006,1.196206,0.009315,0.110706,0.063775,-0.112592,-0.080333,-0.430053,1.016608,-0.011795,0.122999,0.036422
0.284390,-1.194497,0.843816,0.061080,-0.056661,0.821858,0.563567,0.060207,-0.068875,-0.034094,0.499430,-0.424482,0.152244,0.114635,0.034743,-0.170666,0.444397,-0.369048,-0.173952,-0.076861,0.017042,0.468000,-0.181247,0.031403,0.061344,1.197879,0.008980,0.108415,0.063857,-0.112805,-0.078899,-0.433105,1.018292,-0.011853,0.120681,0.037886
